Point_ID,Year,Track,Session,Driver,Lap_Time,Time,Distance,X,Y,Speed,Throttle,Brake,nGear,RPM,DRS,X_norm,Y_norm
2019_Monza_Q_LEC_157,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:20.616000,1381.0018651789765,-7.1,1240.1,303.0,100.0,False,8,10991.6,8,0.11368958890667089,0.8386036494219072
2019_Monza_Q_LEC_158,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:20.808000,1397.1574999999998,-0.5356258033207447,1253.2198920221585,303.0,100.0,False,8,11054.0,8,0.11891180701350978,0.8446466523413216
2019_Monza_Q_LEC_159,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:20.916000,1406.2379363954246,3.5,1260.5,303.0,100.0,False,8,11077.849943466666,8,0.12212230621893126,0.8479998593410015
2019_Monza_Q_LEC_160,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:21.048000,1417.3574999999996,8.716448993860727,1269.1995142911364,303.0,100.0,False,8,11107.0,8,0.1262721967603513,0.8520068427955937
2019_Monza_Q_LEC_161,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:21.216000,1431.5996005177383,15.7,1279.9,305.1,100.0,False,8,11121.7,8,0.1318278865217215,0.85693547073465
2019_Monza_Q_LEC_162,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:21.288000,1437.7574999999997,18.766063810593625,1284.3350906589453,306.0,100.0,False,8,11128.0,8,0.13426706099116378,0.8589782669523787
2019_Monza_Q_LEC_163,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:21.516000,1457.4556542751927,30.1,1299.1,310.7499946666667,100.0,False,8,11229.649885866667,8,0.14328365343649033,0.8657789624232093
2019_Monza_Q_LEC_164,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:21.528000,1458.4908333333328,30.86083302328767,1300.0019714868085,311.0,100.0,False,8,11235.0,8,0.14388892605981274,0.8661944091600275
2019_Monza_Q_LEC_165,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:21.768000,1479.1574999999996,49.27036847048627,1320.1981678207208,310.0,100.0,False,8,11259.0,8,0.15853443627455446,0.8754967474110412
2019_Monza_Q_LEC_166,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:21.816000,1483.3323592699476,53.2,1324.1,311.0,100.0,False,8,11277.8,8,0.1616606128622653,0.8772939255593543
2019_Monza_Q_LEC_167,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:22.008000,1500.1574999999993,68.8396492243746,1338.1562002529788,315.0,100.0,False,8,11353.0,8,0.17410256953887504,0.8837681906692471
2019_Monza_Q_LEC_168,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:22.116000,1509.60881660831,76.5,1344.5,315.0,100.0,False,8,11357.949988266666,8,0.1801966801618565,0.8866901354784485
2019_Monza_Q_LEC_169,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:22.248000,1521.1574999999996,84.02773467602438,1350.4097134552753,315.0,100.0,False,8,11364.0,8,0.18618528945663138,0.8894121407817555
2019_Monza_Q_LEC_170,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:22.416000,1535.8966615620166,93.3,1357.0,315.7,100.0,False,8,11399.0,8,0.19356174156242015,0.892447617046521
2019_Monza_Q_LEC_171,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:22.488000,1542.2241666666662,98.26190561185689,1360.3440389712155,316.0,100.0,False,8,11414.0,8,0.19750913282231708,0.8939878764656961
2019_Monza_Q_LEC_172,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:22.715000,1562.2106749781674,116.0,1371.7,316.9458325333333,100.0,False,8,11451.833301333334,8,0.21162048524056265,0.8992184153705741
2019_Monza_Q_LEC_173,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:22.728000,1563.3574999999996,116.96738865024217,1372.2878429927018,317.0,100.0,False,8,11454.0,8,0.2123900809970326,0.8994891749862063
2019_Monza_Q_LEC_174,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:22.968000,1584.5574999999994,133.65895757387617,1381.7778915180138,318.0,100.0,False,8,11482.0,8,0.22566888120751522,0.903860277343374
2019_Monza_Q_LEC_175,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:23.015000,1588.7054403862128,136.9,1383.5,318.0,100.0,False,8,11499.069587445043,8,0.22824725805435908,0.9046534779708346
2019_Monza_Q_LEC_176,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:23.169000,1602.3124999999995,147.7182252948482,1389.0178208149264,318.0,100.0,False,8,11555.0,8,0.23685358218000052,0.9071949781018638
2019_Monza_Q_LEC_177,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:23.315000,1615.3203972303884,158.4,1394.0,319.8326338858219,100.0,False,8,11531.786637446256,8,0.24535135448960418,0.9094897624880155
2019_Monza_Q_LEC_178,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:23.408000,1623.623333333333,165.48982915367853,1397.0123590657822,321.0,100.0,False,8,11517.0,8,0.2509915927014148,0.910877250631828
2019_Monza_Q_LEC_179,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:23.615000,1642.0781918826508,181.7,1403.3,321.0,100.0,False,8,11573.9249472,8,0.26388742178919533,0.9137733287746612
2019_Monza_Q_LEC_180,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:23.648000,1645.0233333333329,184.26481169655807,1404.255853640891,321.0,100.0,False,8,11583.0,8,0.26592783046808716,0.9142135935521978
2019_Monza_Q_LEC_181,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:23.888000,1666.4899999999998,204.3450766626348,1411.0798952483542,322.0,100.0,False,8,11626.0,8,0.2819024717901825,0.9173567370541761
2019_Monza_Q_LEC_182,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:23.915000,1668.9092686309796,207.2,1411.9,322.1124992,100.0,False,8,11634.5499392,8,0.2841736757007651,0.9177344760934952
2019_Monza_Q_LEC_183,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:24.128000,1688.023333333333,234.24043485304318,1418.715630093457,323.0,100.0,False,8,11702.0,8,0.30568540618343554,0.9208737452645256
2019_Monza_Q_LEC_184,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:24.215000,1695.8460024365281,244.2,1420.9,323.36401622548584,100.0,False,8,11699.815902647086,8,0.31360863235676834,0.9218798628225074
2019_Monza_Q_LEC_185,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:24.367000,1709.533333333333,257.1758292756118,1423.215178877234,324.0,100.0,False,8,11696.0,8,0.32393141539199355,0.9229462307995046
2019_Monza_Q_LEC_186,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:24.515000,1722.8844497418713,267.8,1424.6,324.73631770461196,100.0,False,8,11737.23379145827,8,0.3323833614670839,0.9235840773666568
2019_Monza_Q_LEC_187,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:24.568000,1727.6791666666666,271.91655170642923,1425.1129595627401,325.0,100.0,False,8,11752.0,8,0.3356582404144066,0.9238203457848682
2019_Monza_Q_LEC_188,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:24.808000,1749.4791666666665,292.09768024860085,1427.4373333813405,327.0,100.0,False,8,11752.0,8,0.3517131226821918,0.9248909489383004
2019_Monza_Q_LEC_189,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:24.815000,1750.1151515717395,292.7,1427.5,327.0,100.0,False,8,11754.694488926116,8,0.352192291757205,0.9249198130904497
2019_Monza_Q_LEC_190,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:25.047000,1771.1883333333333,312.7978492079012,1429.3847687122934,327.0,100.0,False,8,11844.0,8,0.36818092203594716,0.9257879347801383
2019_Monza_Q_LEC_191,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:25.115000,1777.3764648436227,318.6,1429.9,327.28333333333336,100.0,False,8,11845.133333333333,8,0.3727967614164073,0.9260252495515195
2019_Monza_Q_LEC_192,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:25.287000,1793.0549999999998,332.9387063927146,1431.1679256442003,328.0,100.0,False,8,11848.0,8,0.38420376685350754,0.9266092542336131
2019_Monza_Q_LEC_193,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:25.415000,1804.7375770248227,343.5,1432.1,328.53333333333336,100.0,False,8,11858.133333333333,8,0.3926056917065283,0.9270385663075003
2019_Monza_Q_LEC_194,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:25.527000,1814.9883333333335,352.77755885509384,1432.9193143226726,329.0,100.0,False,8,11867.0,8,0.3999863550247231,0.9274159412763999
2019_Monza_Q_LEC_195,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:25.716000,1832.365487032745,368.4,1434.3,330.8805945817206,100.0,False,8,11904.611891634411,8,0.41241462199664936,0.928051883063481
2019_Monza_Q_LEC_196,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:25.728000,1833.4691666666668,369.383880193992,1434.386993752055,331.0,100.0,False,8,11907.0,8,0.4131973374254292,0.9280919522574005
2019_Monza_Q_LEC_197,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:25.968000,1855.5358333333334,389.5914469427563,1436.1786680196055,331.0,100.0,False,8,11887.0,8,0.42927325232740676,0.9289171947831135
2019_Monza_Q_LEC_198,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:26.016000,1859.9575241057719,394.3,1436.6,331.2,100.0,False,8,11894.2,8,0.4330190916558517,0.9291112596720064
2019_Monza_Q_LEC_199,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:26.208000,1877.6691666666666,416.13004973147815,1438.5645325717328,332.0,100.0,False,8,11923.0,8,0.4503857556462422,0.9300161204777367
2019_Monza_Q_LEC_200,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:26.316000,1887.6288478594938,429.1,1439.7,332.0,100.0,False,8,11927.0499904,8,0.46070386169987626,0.9305391151008883
2019_Monza_Q_LEC_201,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:26.448000,1899.8025,444.6805366172142,1441.006594203312,332.0,100.0,False,8,11932.0,8,0.4730987919702809,0.9311409304642899
2019_Monza_Q_LEC_202,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:26.616000,1915.3059892191977,463.0,1442.5,332.0,100.0,False,8,11907.5,8,0.4876726463117279,0.9318287909721366
2019_Monza_Q_LEC_203,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:26.688000,1921.9358333333332,469.8817272701576,1443.0650060301296,332.0,100.0,False,8,11897.0,8,0.4931473312824178,0.9320890319164823
2019_Monza_Q_LEC_204,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:26.916000,1942.8382690424396,488.9,1444.6,330.09205081871863,100.0,False,8,11806.372413889136,8,0.5082771159709301,0.9327960478755727
2019_Monza_Q_LEC_205,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:26.927000,1943.8441666666665,489.7821844033181,1444.667148122867,330.0,100.0,False,8,11802.0,8,0.508978928394559,0.9328269762019517
2019_Monza_Q_LEC_206,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:27.128000,1962.2691666666665,505.6682108044176,1445.804668178123,330.0,100.0,False,8,11811.0,8,0.5216168878148965,0.9333509162620677
2019_Monza_Q_LEC_207,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:27.216000,1970.4792596522389,512.9,1446.3,328.9,68.1,False,8,11451.666666666666,8,0.527370060828878,0.9335790653688305
2019_Monza_Q_LEC_208,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:27.368000,1984.0691666666664,526.1320889434387,1447.1936103491882,327.0,13.0,True,8,10831.0,8,0.5378967085185673,0.9339906609779898
2019_Monza_Q_LEC_209,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:27.516000,1995.1037691523018,538.8,1448.0,286.916736,9.300006400000001,True,8,10062.0179968,8,0.5479745304880804,0.9343620828620884
2019_Monza_Q_LEC_210,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:27.608000,2001.5358333333334,546.0258355233419,1448.4162991808344,262.0,7.0,True,8,9584.0,8,0.5537229671214041,0.934553829650925
2019_Monza_Q_LEC_211,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:27.816000,2016.0711893906046,560.8,1449.2,251.6,6.133333333333333,True,8,10017.333333333334,8,0.5654763966078661,0.9349148010926234
2019_Monza_Q_LEC_212,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:27.848000,2018.2024999999999,562.9336051947239,1449.317322011085,250.0,6.0,True,8,10084.0,8,0.567173763538345,0.9349688394379314
2019_Monza_Q_LEC_213,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:28.116000,2034.4868641625872,579.7,1450.3,219.37145782857144,5.042858057142857,True,8,10693.6994176,8,0.5805120906835003,0.9354214594706137
2019_Monza_Q_LEC_214,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:28.128000,2035.1580555555554,580.427897913417,1450.3451397935034,218.0,5.0,True,8,10721.0,8,0.5810911621302954,0.9354422507929403
2019_Monza_Q_LEC_215,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:28.368000,2047.6913888888887,595.266445446119,1451.2903500706375,188.0,6.0,True,6,10494.0,8,0.5928958108725421,0.9358776132528246
2019_Monza_Q_LEC_216,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:28.416000,2050.041304001861,598.7,1451.5,184.0,6.0,True,6,10428.8,8,0.5956273386960425,0.9359741777011488
2019_Monza_Q_LEC_217,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:28.608000,2058.8913888888887,614.4594618629753,1452.4170361573797,168.0,6.0,True,4,10168.0,8,0.6081646110435726,0.9363965632030183
2019_Monza_Q_LEC_218,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:28.716000,2063.3679381283737,622.7,1452.9,157.65002453333332,6.449998933333333,True,4,10352.499562666666,8,0.6147202835539904,0.936619015636773
2019_Monza_Q_LEC_219,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:28.848000,2068.5580555555553,630.7917546246799,1453.3992877846886,145.0,7.0,True,4,10578.0,8,0.6211575929228679,0.9368489868541735
2019_Monza_Q_LEC_220,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:29.016000,2075.1230524023917,638.6,1453.9,140.8,2.0999999999999996,True,4,10071.9,8,0.6273693595223809,0.9370796141622187
2019_Monza_Q_LEC_221,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:29.088000,2077.824722222222,641.368982319065,1454.0725975243572,139.0,0.0,True,3,9855.0,8,0.6295721939694869,0.9371591123274332
2019_Monza_Q_LEC_222,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:29.316000,2085.778457680298,648.6,1454.5,127.6000128,0.0,True,3,9274.4149376,8,0.6353247532131926,0.9373559732774861
2019_Monza_Q_LEC_223,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:29.368000,2087.5469444444443,650.1946654675478,1454.5895591600738,125.0,0.0,True,3,9142.0,8,0.6365933723731412,0.9373972240945563
2019_Monza_Q_LEC_224,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:29.608000,2095.613611111111,657.3732349556637,1454.9867775774374,121.0,5.0,False,3,8730.0,8,0.6423042070146222,0.9375801823118739
2019_Monza_Q_LEC_225,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:29.616000,2095.873194964064,657.6,1455.0,120.73333333333333,5.433333333333334,False,3,8729.1,8,0.6424846075349231,0.9375862725402091
2019_Monza_Q_LEC_226,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:29.848000,2103.146944444444,663.8179396404967,1455.3862526132493,113.0,18.0,False,3,8703.0,8,0.6474312233135087,0.9377641799243213
2019_Monza_Q_LEC_227,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:29.916000,2105.2557737394886,665.6,1455.5,112.7875008,24.374976,False,3,8683.4500736,8,0.6488489224875724,0.937816571802932
2019_Monza_Q_LEC_228,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:30.168000,2113.1025,672.2519207215279,1456.0158348738537,112.0,48.0,False,3,8611.0,8,0.6541407873015547,0.9380541645852025
2019_Monza_Q_LEC_229,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:30.215000,2114.5821669860698,673.5,1456.2,112.5874976,49.370827733333336,False,3,8687.9621856,8,0.6551336835033138,0.9381389907707439
2019_Monza_Q_LEC_230,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:30.408000,2120.7691666666665,678.6137985339949,1457.4009635873906,115.0,55.0,False,3,9004.0,8,0.6592019115626563,0.9386921528282101
2019_Monza_Q_LEC_231,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:30.515000,2124.343396672975,681.1,1458.7,118.12082773333333,58.120827733333336,False,3,9177.428855466667,8,0.6611797827083306,0.9392904870843584
2019_Monza_Q_LEC_232,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:30.648000,2128.9024999999997,683.6127737591703,1461.1641469932238,122.0,62.0,False,3,9393.0,8,0.6631787931593447,0.9404254695559191
2019_Monza_Q_LEC_233,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:30.815000,2134.7349186807483,685.9,1464.9,124.78333013333334,45.99585173333333,False,3,9326.895909333334,8,0.6649983716799202,0.9421461979421225
2019_Monza_Q_LEC_234,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:30.888000,2137.3025,686.6126460545171,1466.4647394812087,126.0,39.0,False,3,9298.0,8,0.6655653096725088,0.9428669146398739
2019_Monza_Q_LEC_235,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:31.089000,2144.393333333333,688.0054314876431,1470.8538371159957,127.0,46.0,False,3,9556.0,8,0.6666733253172434,0.9448885265384945
2019_Monza_Q_LEC_236,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:31.115000,2145.3132503491743,688.2,1471.5,127.10878604618281,47.84936278510787,False,3,9595.706906856727,8,0.666828112228807,0.9451861482100647
2019_Monza_Q_LEC_237,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:31.328000,2152.8911111111106,690.0333451340662,1477.5301254120413,128.0,63.0,False,3,9921.0,8,0.66828661046007,0.9479636150831041
2019_Monza_Q_LEC_238,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:31.415000,2156.025625698199,690.8,1480.1,129.82008112742918,68.46024338228757,False,3,10231.869856564907,8,0.6688965145884179,0.9491472955288985
2019_Monza_Q_LEC_239,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:31.567000,2161.720833333333,692.0740980912219,1484.5058379446793,133.0,78.0,False,3,10775.0,8,0.6699101097800562,0.9511766179895709
2019_Monza_Q_LEC_240,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:31.715000,2167.811211513779,693.5,1488.7,143.48333333333335,85.4,False,3,11246.75,8,0.6710444708849371,0.9531084428477323
2019_Monza_Q_LEC_241,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:31.807000,2171.720833333333,694.6070224917115,1491.2629727068743,150.0,90.0,False,3,11540.0,8,0.6719251508595518,0.9542889442972765
2019_Monza_Q_LEC_242,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.015000,2180.6824067777698,698.0,1496.4,155.2,98.66666666666667,False,3,11020.866666666667,8,0.6746243980458023,0.956655051493665
2019_Monza_Q_LEC_243,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.047000,2182.120833333333,698.6836009246863,1497.0053972298901,156.0,100.0,False,3,10941.0,8,0.6751682294941306,0.9569338965650614
2019_Monza_Q_LEC_244,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.216000,2190.0594590783267,703.1,1499.4,167.77114640766115,100.0,False,3,11294.134392229835,8,0.6786816488281162,0.9580368470700025
2019_Monza_Q_LEC_245,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.248000,2191.6124999999997,704.1119677498714,1499.7263890781862,170.0,100.0,False,4,11361.0,8,0.6794867090133795,0.9581871813981365
2019_Monza_Q_LEC_246,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.488000,2203.6791666666663,712.9112191921768,1501.245800701241,181.0,100.0,False,4,11645.0,8,0.6864868599541777,0.9588870201512608
2019_Monza_Q_LEC_247,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.516000,2205.132824595317,713.9,1501.4,182.166656,100.0,False,4,11550.9675264,8,0.6872734740141928,0.958958044120894
2019_Monza_Q_LEC_248,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.728000,2216.4125,720.766470431488,1502.6360968527563,191.0,100.0,False,4,10839.0,8,0.6927360215690733,0.9595273885085817
2019_Monza_Q_LEC_249,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.816000,2221.2024715629364,723.7,1503.2,193.93333333333334,100.0,False,4,10932.866666666667,8,0.6950697598311885,0.9597871214666963
2019_Monza_Q_LEC_250,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:32.968000,2229.679166666667,729.2289588531144,1504.2572469419856,199.0,100.0,False,5,11095.0,8,0.6994682642688708,0.9602740878492071
2019_Monza_Q_LEC_251,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:33.116000,2238.291381439006,734.5,1505.3,206.4309554591776,100.0,False,5,11376.757061160484,8,0.703661585017265,0.9607543783701324
2019_Monza_Q_LEC_252,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:33.207000,2243.6872222222223,737.3639626473739,1505.905701155957,211.0,100.0,False,5,11550.0,8,0.7059399800548288,0.9610333634294272
2019_Monza_Q_LEC_253,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:33.408000,2255.8030555555556,743.9676504722531,1507.421578820943,217.0,100.0,False,5,11867.0,8,0.7111934737006422,0.961731574446676
2019_Monza_Q_LEC_254,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:33.416000,2256.297930443895,744.3,1507.5,217.4,100.0,False,5,11839.0,8,0.7114578708342604,0.9617676951261134
2019_Monza_Q_LEC_255,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:33.648000,2271.0697222222225,755.8930537176823,1510.276524378741,229.0,100.0,False,5,11027.0,8,0.7206806014745495,0.9630465581608256
2019_Monza_Q_LEC_256,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:33.716000,2275.4765313707558,758.9,1511.0,230.6999936,100.0,False,5,11004.0500864,8,0.7230727456228454,0.9633797899651737
2019_Monza_Q_LEC_257,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:33.888000,2286.736388888889,764.5158085921214,1512.3579304825134,235.0,100.0,False,6,10946.0,8,0.7275403424471023,0.9640052507430773
2019_Monza_Q_LEC_258,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:34.016000,2295.2324664219586,771.4,1514.4,238.2,100.0,False,6,11119.866666666667,8,0.7330169877363599,0.9649458249516895
2019_Monza_Q_LEC_259,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:34.128000,2302.8030555555556,781.8354898656886,1517.7217312918872,241.0,100.0,False,6,11272.0,8,0.7413188307601628,0.9664758094866597
2019_Monza_Q_LEC_260,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:34.316000,2315.875678401005,803.7,1524.9,248.83332266666667,100.0,False,6,11564.966267733333,8,0.7587129093576819,0.9697821094688703
2019_Monza_Q_LEC_261,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:34.368000,2319.536388888889,809.1602304506271,1526.7293626548073,251.0,100.0,False,6,11646.0,8,0.7630567376454115,0.97062471121018
2019_Monza_Q_LEC_262,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:34.608000,2336.6030555555553,832.2941043704452,1534.6256509356306,256.0,100.0,False,6,11749.0,8,0.7814606451079869,0.9742617299488221
2019_Monza_Q_LEC_263,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:34.616000,2337.178819606444,833.1,1534.9,256.2,100.0,False,6,11750.2,8,0.782101766808668,0.9743880947233282
2019_Monza_Q_LEC_264,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:34.848000,2354.069722222222,857.9407147556637,1543.3068813404366,262.0,100.0,False,6,11785.0,8,0.8018635333529142,0.9782602918723311
2019_Monza_Q_LEC_265,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:34.916000,2359.0722793258456,865.3,1545.8,263.13332906666665,100.0,False,6,11552.384209066666,8,0.8077181344930817,0.9794086186506873
2019_Monza_Q_LEC_266,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:35.088000,2371.8030555555556,883.5074920351597,1551.99557219806,266.0,100.0,False,7,10964.0,8,0.822202911219283,0.9822622900694068
2019_Monza_Q_LEC_267,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:35.216000,2381.3249270486585,895.6,1556.1,267.6,100.0,False,7,10999.2,8,0.831822977376241,0.984152783462779
2019_Monza_Q_LEC_268,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:35.328000,2389.736388888889,904.5648320186622,1559.11407293789,269.0,100.0,False,7,11030.0,8,0.8389548541842863,0.9855410610135572
2019_Monza_Q_LEC_269,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:35.516000,2404.0235732217006,917.4,1563.4,271.3499968,98.43333546666666,False,7,11006.500032,8,0.8491657356222104,0.9875151526985334
2019_Monza_Q_LEC_270,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:35.568000,2407.8697222222218,920.8323350492716,1564.552557529727,272.0,98.0,True,7,11000.0,8,0.8518962932817832,0.9880460189972171
2019_Monza_Q_LEC_271,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:35.816000,2425.1767724432084,936.4,1569.8,255.46666666666667,36.68888888888888,True,7,10425.466666666667,8,0.8642809836347527,0.9904629832613864
2019_Monza_Q_LEC_272,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:35.928000,2432.669722222222,942.7591613182107,1571.9295518797048,248.0,9.0,True,7,10166.0,8,0.8693399468177273,0.9914438517170389
2019_Monza_Q_LEC_273,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:36.116000,2444.9752404468427,953.4,1575.5,237.03334826666668,13.699993599999999,True,7,10368.883057066667,8,0.8778051529091325,0.9930883948564275
2019_Monza_Q_LEC_274,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:36.168000,2448.269722222222,956.6407687497738,1576.5998908487813,234.0,15.0,True,6,10425.0,8,0.8803833120356657,0.9935950029595275
2019_Monza_Q_LEC_275,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:36.408000,2462.8697222222218,973.658510313466,1582.2952097343873,219.0,22.0,True,6,11401.0,8,0.8939215954224317,0.9962182584401813
2019_Monza_Q_LEC_276,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:36.416000,2463.351028367304,974.3,1582.5,218.9,22.8,True,6,11405.5,8,0.894431925722929,0.9963125845345482
2019_Monza_Q_LEC_277,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:36.648000,2477.269722222222,994.3013574911047,1588.4664639691578,216.0,46.0,False,5,11536.0,8,0.9103437930421694,0.9990607290408676
2019_Monza_Q_LEC_278,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:36.716000,2481.3084070902714,999.3,1589.6,215.1500032,49.68331946666667,False,5,11500.583466666667,8,0.9143204099499582,0.9995828340652132
2019_Monza_Q_LEC_279,2019,Monza,Q,LEC,00:01:19.307000,0 days 00:00:36.888000,2491.4697222222217,1008.6164826537879,1590.505704017144,213.0,59.0,False,5,11411.0,8,0.9217320386824083,1.0
