Point_ID,Year,Track,Session,Driver,Lap_Time,Time,Distance,X,Y,Speed,Throttle,Brake,nGear,RPM,DRS,X_norm,Y_norm
2018_Spa-Francorchamps_Q_VET_43,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:05.332000,358.93277777777774,-225.3585379423911,416.6926440992255,105.0,6.0,True,3,7601.0,8,0.16632678722882463,0.9797373904146108
2018_Spa-Francorchamps_Q_VET_44,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:05.572000,365.3327777777777,-228.75443987331602,422.07152238175024,96.0,7.0,True,3,7062.0,8,0.16365417425402742,0.9823759062011921
2018_Spa-Francorchamps_Q_VET_45,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:05.628000,366.78658344203495,-229.6,423.4,95.06666666666666,5.366666666666667,True,3,6941.133333333333,8,0.16298870893391104,0.9830275679387815
2018_Spa-Francorchamps_Q_VET_46,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:05.812000,371.46611111111105,-232.62102426832658,428.1203124094107,92.0,0.0,False,3,6544.0,8,0.16061112889157225,0.9853430356172916
2018_Spa-Francorchamps_Q_VET_47,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:05.927000,374.2686089257381,-234.3,431.0,89.1249984,0.0,False,3,6441.07494272,8,0.15928975612636465,0.9867556165996272
2018_Spa-Francorchamps_Q_VET_48,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:06.012000,376.29944444444436,-235.2964678141535,432.97057777342013,87.0,0.0,False,3,6365.0,8,0.1585055247606641,0.9877222494719025
2018_Spa-Francorchamps_Q_VET_49,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:06.227000,381.331189789626,-237.2,437.4,84.3124992,0.0,False,3,6088.1874176,8,0.157007423542985,0.9898950259982341
2018_Spa-Francorchamps_Q_VET_50,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:06.252000,381.8994444444444,-237.411126273837,437.8701077666477,84.0,0.0,False,3,6056.0,8,0.15684126479333474,0.990125629239011
2018_Spa-Francorchamps_Q_VET_51,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:06.491000,387.2105555555555,-239.11251163189928,442.1695312417158,80.0,29.0,False,3,6413.0,8,0.15550225540037244,0.9922346371243578
2018_Spa-Francorchamps_Q_VET_52,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:06.527000,388.0266861328292,-239.2,442.9,80.6,30.05,False,3,6455.0,8,0.15543340107168865,0.992592955950162
2018_Spa-Francorchamps_Q_VET_53,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:06.731000,392.81055555555554,-238.64928379704634,447.58196218616433,84.0,36.0,False,3,6693.0,8,0.15586682091106668,0.9948896115894066
2018_Spa-Francorchamps_Q_VET_54,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:06.827000,395.1688744167554,-238.0,449.5,86.4,36.8,False,3,6853.4,8,0.15637781455446645,0.9958304718924752
2018_Spa-Francorchamps_Q_VET_55,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:06.971000,398.81055555555554,-236.7315758622548,451.5692223794451,90.0,38.0,False,3,7094.0,8,0.15737607860243927,0.9968454931715124
2018_Spa-Francorchamps_Q_VET_56,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:07.127000,402.84775158565157,-234.8,453.3,92.6,43.2,False,3,7358.55,8,0.15889625050854056,0.9976944962228981
2018_Spa-Francorchamps_Q_VET_57,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:07.211000,405.0772222222222,-233.44611621156437,454.28264291234046,94.0,46.0,False,3,7501.0,8,0.15996177226180133,0.998176514722035
2018_Spa-Francorchamps_Q_VET_58,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:07.412000,410.60472222222216,-230.07935786199545,456.476500880293,99.0,49.0,False,3,8072.0,8,0.16261144891062435,0.9992526738351285
