x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,centroid_x_norm,centroid_y_norm,left_x_norm,left_y_norm,right_x_norm,right_y_norm
-8.868920335638562,7.315956135975139,-8.168052334440764,8.163767462212885,-9.569788336836359,6.468144809737393,0.3547446901828934,0.17454290082072446,0.361838657736218,0.1821607109007273,0.3476507226295688,0.16692509074072168
-9.22335857339971,7.608984543518949,-8.52243491371042,8.456749854962968,-9.924282233088999,6.7612192320749305,0.3511571767651913,0.17717583893753425,0.35825170767642645,0.18479323556238658,0.34406264585395624,0.16955844231268194
-9.57777997876301,7.902034014555149,-8.876812701138668,8.749763261248878,-10.278747256387351,7.054304767861419,0.3475698337197761,0.179808966315421,0.35466480611816076,0.1874260388889074,0.34047486132139154,0.17219189374193455
-9.932188782823,8.19509949016635,-9.231190122245737,9.042802786059957,-10.633187443400262,7.347396194272742,0.34398261822082715,0.18244223749866745,0.35107790826768387,0.1900590768973181,0.33688732817397044,0.1748253981000168
-10.28658912469392,8.488175727474527,-9.585571206929453,9.335863098486488,-10.987607042458388,7.640488356462566,0.3403954883735196,0.18507560537862128,0.3474909733356256,0.19269230168797813,0.3333000034114135,0.17745890906926437
-10.64098505150966,8.781257667562311,-9.939959978997699,9.628939121712158,-11.34201012402162,7.933576213412464,0.33680840321402494,0.18770902449956542,0.3439039605942561,0.19532566764434375,0.32971284583379384,0.18009238135478708
-10.995380886345089,9.074340251512298,-10.29436088060068,9.922025895808643,-11.696400892089498,8.226654607215954,0.3332213189855264,0.1903424494057826,0.34031682508151495,0.19795913020014078,0.3261258128895379,0.18272576861142442
-11.349780768314425,9.367418328426805,-10.648777877633506,10.215118126266226,-12.050783658995343,8.519718530587383,0.32963419379319936,0.19297583381508815,0.3367295266558474,0.20059264178279235,0.32253886093055134,0.18535902584738403
-11.704188836531884,9.660486931368748,-11.003215175130213,10.508210899427418,-12.405162497933555,8.812762963310078,0.3260469857422192,0.19560913309823247,0.33314202275520904,0.20322615824178006,0.3189519487292294,0.18799210795468493
-12.0586092301117,9.953540817460125,-11.357677032597863,10.801299069846042,-12.759541427625535,9.105782565074207,0.32245965293776124,0.1982423001465633,0.3295542702661965,0.20585963334390256,0.315365035609326,0.19062496694922404
-12.413046180148426,10.246574927783534,-11.712167551929285,11.094377468771503,-13.113924808367566,9.398772386795565,0.3188721525540046,0.20087528950436337,0.32596622767072836,0.20849302064656217,0.3117780774372808,0.19325755836216454
-12.767503825756268,10.539584203421596,-12.066690885457108,11.38744104435009,-13.468316766055429,9.6917273624931,0.31528444269612477,0.2035080557159155,0.32237785294018756,0.21112627475751067,0.308191032452062,0.19588983667432033
-13.121986306049456,10.832563493476618,-12.421251228659514,11.68048468752434,-13.822721383439397,9.984642299428897,0.31169648146929707,0.20614055249903507,0.3187891036092509,0.21375934977050892,0.30460385932934336,0.19852175522756124
-13.476497852122526,11.125507739031208,-12.775852696019134,11.97350323738533,-14.177143008225917,10.277512240677087,0.3081082260477009,0.2087727343980049,0.3151999380324071,0.2163921993134188,0.3010165140629947,0.20115326948259096
-13.831042511109388,11.418411881167978,-13.130499457251295,12.26649172982091,-14.53158556496748,10.570332032515047,0.3045196354675076,0.21140455595710772,0.3116103140050967,0.21902477878237328,0.29742895692991844,0.20378433313184213
-14.185624606084902,11.711270768989229,-13.485195958486033,12.55944510815708,-14.886053253683771,10.863096429821377,0.3009306659719003,0.21403597089415885,0.30802018652497676,0.22165704274181272,0.29384114541882383,0.20641489904650495
-14.540248276163291,12.004079251597258,-13.839946050096806,12.852357974757474,-15.240550502229777,11.155800528437041,0.2973412756660544,0.2166669329269735,0.3044295166197666,0.22428894269253985,0.2902530347123422,0.20904492316140724
-14.894917568478462,12.296832362055008,-14.194753957139884,13.145225500498102,-15.59508117981704,11.448439223611915,0.2937514235861413,0.2192973974263023,0.30083826152476295,0.22692043524359218,0.28666458564751973,0.21167435960901243
-15.24963680610528,12.589524857484442,-14.549623953631494,13.438042391994786,-15.949649658579064,11.741007322974097,0.2901610659753442,0.22192731728349263,0.29724637797970516,0.22955147283250618,0.2830757539709833,0.21430316173447908
-15.604409944197322,12.882151770948504,-14.904560054103309,13.730803720416246,-16.304259834291333,12.033499821480762,0.28657016280083075,0.2245566478692951,0.2936538253507544,0.23218201117242288,0.27948650025090704,0.21693128456616728
-15.959241397809771,13.174707859569176,-15.259566667903368,14.023504226391278,-16.658916127716175,12.325911492747075,0.28297866937478783,0.2271853420750573,0.29006055900786354,0.23481200300649427,0.2758967797417121,0.21955868114362037
-16.314135214076533,13.467188248389698,-15.614647327821725,14.316138598517892,-17.01362310033134,12.618237898261505,0.27938654473338703,0.22981335609799727,0.2864665431932322,0.23744140061036195,0.2723065462735418,0.2221853115856326
-16.669095256170873,13.75958797047301,-15.969799749662538,14.608696794227217,-17.36839076267921,12.910479146718803,0.27579374977479204,0.23244064530886543,0.2828718010267792,0.2400701137488757,0.26871569852280486,0.22481117686885516
-17.024121340132176,14.051907301760048,-16.32501323599105,14.901170428667253,-17.7232294442733,13.202644174852843,0.27220028636099497,0.2350672121870645,0.2792764407846063,0.24269806708191194,0.26512413193738366,0.22743635729221706
-17.379210246649368,14.344150197404426,-16.680280225459406,15.19355988976695,-18.07814026783933,13.494740505041902,0.26860618707685946,0.2376930922707008,0.2756805390003207,0.24532526409511543,0.2615318351533983,0.23006092044628615
-17.73435875641139,14.636320520579396,-17.035597320336556,15.485868903812888,-18.43312019248622,13.786772137345904,0.2650114845072492,0.24031832027141264,0.2720841300646976,0.2479517382701613,0.25793883894980074,0.23268490227266395
-18.089563466146554,14.928422318418882,-17.39096104707168,15.778101469665241,-18.788165885221428,14.078743167172522,0.26141621309901975,0.2429429325537739,0.2684872491359362,0.250577525537871,0.25434517706210336,0.23530833956967676
-18.444821156543775,15.220459546076466,-17.746368301531234,16.070261646170856,-19.143274011556315,14.370657445982078,0.2578204054370351,0.24556696465589062,0.26488992763310915,0.2532026623680621,0.25075088324096106,0.2379312669437192
-18.800128516311688,15.512436158705745,-18.10181576830072,16.362353393479445,-19.498441264322654,14.662518923932044,0.25422409503715476,0.24819045211586904,0.2612921991138091,0.25582718434373225,0.24715599096050042,0.24055371988800586
-19.15548232613924,15.804356111460308,-18.457300104567988,16.65438057315646,-19.85366454771049,14.954331649764157,0.2506273144842422,0.25081343047181526,0.25769409741293914,0.2584511261620732,0.24356053155554527,0.24317573478155732
-19.51087918275472,16.096223451474064,-18.812818088786603,16.94634738896085,-20.20894027672284,15.246099513987277,0.2470300982251534,0.25343593608830295,0.2540956551379886,0.2610745255949764,0.2399645413123182,0.24579734658162955
-19.86631595882737,16.38804194993997,-19.168366470672538,17.238257517889895,-20.564265446982205,15.53782638199005,0.24343247791375602,0.2560580028505032,0.2504969051873199,0.26369741568123956,0.2363680506401922,0.24841859001976685
-20.221789159105207,16.679815745972263,-19.523941674394262,17.530115039211182,-20.91963664381615,15.829516452733344,0.2398344889279017,0.2586796679494573,0.24689788375438557,0.26631983307416607,0.23277109410141783,0.2510395028247486
-20.57729574823779,16.971548794724526,-19.879540793204526,17.821924019390984,-21.275050703271056,16.12117357005807,0.23623616199046185,0.26130096692327137,0.2432986202603758,0.26894181431203606,0.22917370372054793,0.2536601195345067
-20.93283223097309,17.263245051350353,-20.235160287178807,18.113688382115143,-21.630504174767374,16.412801720585563,0.23263753247928867,0.26392193531005154,0.23969915053530372,0.27156339465020957,0.22557591442327363,0.2562804759698935
-21.288395388000065,17.554908379023004,-20.590796965056118,18.405412018231043,-21.985993810944013,16.704404739814965,0.22903863297924548,0.2665426078214363,0.2360995068801188,0.2741846090489844,0.2219777590783722,0.2589006065938881
-21.64398200000765,17.846542916856738,-20.946447563362998,18.69709903475539,-22.341516436652302,16.995986798958086,0.22543949607519595,0.2691630216484671,0.23249972232668267,0.27680549441099717,0.21837926982370925,0.2615205488859372
-21.999588663724136,18.13815243604449,-21.302108731004093,18.98875324926585,-22.69706859644418,17.287551622823127,0.22184015621399603,0.27178321067631495,0.2288998307937385,0.27942608503819766,0.21478048163425356,0.2641403363144322
-22.355212251818784,18.42974107570048,-21.657777219424236,19.280378704534765,-23.052647284213332,17.579103446866196,0.2182406450495131,0.2744032120960209,0.22529986516214956,0.2820464172559699,0.21118142493687664,0.26676000693607194
-22.710849269039585,18.72131269899799,-22.013449597900863,19.571979319182187,-23.408248940178307,17.870646078813795,0.2146409979595991,0.27702306061922377,0.22169986015662085,0.28466652627415634,0.20758213576257734,0.2693795949642911
-23.06649658805578,19.012871353070945,-22.369122780196072,19.863559176018498,-23.76387039591549,18.162183530123393,0.21104124659812162,0.2796427926104972,0.2180998470150909,0.28728644877789344,0.20398264618115233,0.271999136443101
-23.42215089757601,19.304420993072917,-22.7247934780019,20.155122250486432,-24.11950831715012,18.4537197356594,0.2074414244809402,0.28226244360794733,0.21449985902078839,0.2899062204875905,0.200382989941092,0.27461866672830404
-23.777808886308872,19.59596548217717,-23.080458313770222,20.446672352362206,-24.47515945884752,18.745258611992135,0.20384156512391477,0.2848820483232125,0.2108999303602032,0.2925258756350995,0.1967831998876263,0.27723822101132556
-24.13346724296301,19.88750886751765,-23.43611396413698,20.738213519268527,-24.830820521789043,19.03680421576677,0.20024170204290478,0.28750164312086685,0.20730009467139096,0.2951454504995334,0.19318330941441858,0.2798578357422004
-24.489122748227334,20.17905510424792,-23.79175715590683,21.029749662034362,-25.18648834054784,19.328360546461475,0.19664186782277418,0.2901212635390163,0.20370038508461516,0.29776498022072984,0.18958335056093317,0.2824775468573028
-24.844771998830183,20.470608239501907,-24.14738460584521,21.321284925502894,-25.542159391815154,19.61993155350092,0.19304209691037838,0.2927409459422347,0.20010083483175312,0.30038450204120626,0.18598335898900364,0.2850973898432631
-25.200411867440778,20.76217213645287,-24.50299325297474,21.61282322602854,-25.897830481906816,19.911521046877205,0.18944242095958522,0.2953607250421604,0.19650147489506428,0.30300405115044804,0.18238336702410615,0.2877173989338728
-25.556038950787432,21.05375075025441,-24.858579575117428,21.904368419533625,-26.253498326457436,20.203133080975192,0.18584287441725045,0.2979806363768997,0.19290234092493694,0.3056236621949419,0.17878340790956393,0.29033761055885743
-25.91165002955909,21.34534803606011,-25.214140276428175,22.195924396116776,-26.609159782690007,20.49477167600344,0.18224348986823755,0.30060071548455863,0.18930346628088834,0.3082433701282579,0.17518351345558675,0.29295806084085924
-26.26724179246437,21.636968132984208,-25.56967139452986,22.487494758038054,-26.964812190398884,20.786441507930363,0.1786443008284063,0.3032209995561786,0.18570489106886526,0.31086320731766004,0.17158371058794733,0.2955787917946972
-26.622810468310316,21.928615456081875,-25.925167765724733,22.779082774401093,-27.3204531708959,21.078148137762657,0.17504534546859687,0.30584152826220373,0.18210666755420754,0.3134832031369132,0.16798402338298624,0.2981998533874942
-26.97835182600237,22.22029534021143,-26.280624234132524,23.070693016327436,-27.676079417872216,21.369897664095422,0.1714466666146302,0.30846234953775375,0.178508847923129,0.3161033986587593,0.16438448530613142,0.3008213004167482
-27.333861634446016,22.512013120231217,-26.63603663751736,23.3623308688767,-28.031686631374672,21.661695371585733,0.1678483070923268,0.31108351131794876,0.17491147430448437,0.31872384226939016,0.16078513988016918,0.30344318036650725
-27.689335662546696,22.803774039019256,-26.991400628677603,23.654001472414667,-28.38727069641579,21.953546605623846,0.1642503097275075,0.31370506071144094,0.1713145906992943,0.32134458015635836,0.1571860287557207,0.3060655412665235
-28.04476958722956,23.095583523414195,-27.34671190036236,23.945710258557618,-28.742827274096758,22.245456788270772,0.1606527182769892,0.3163270464798179,0.1677182407042104,0.3239656611241798,0.15358719584976804,0.30868843183545613
-28.400159085419748,23.38744672431373,-27.70196617620858,24.23746240742037,-29.098351994630917,22.53743104120709,0.15705557649758875,0.31894951490526435,0.1641224676032472,0.3265871317175626,0.14998868539193028,0.31131189809296617
-28.755500018003037,23.67936916053683,-28.057159202511492,24.529263333606984,-29.45384083349458,22.829474987466675,0.15345892628413071,0.32157251557583544,0.16052731445107907,0.32920904058816336,0.1463905381171824,0.31393599056350746
-29.110787969924257,23.97135607496151,-28.412286701084565,24.821118381391575,-29.80928923876395,23.121593768531444,0.1498628123244281,0.3241960956001833,0.1569328245501773,0.33183143575570523,0.1427928000986789,0.31656075544466133
-29.466018802069183,24.2634128024461,-28.76734453874647,25.11303287858041,-30.164693065391894,23.413792726311794,0.14626727651330548,0.32682030291342795,0.15333903973531554,0.33445436509194354,0.13919551329129545,0.3191862407349124
-29.821188099382645,24.55554458586863,-29.122328241247796,25.40501200648448,-30.520047957517495,23.706077165252783,0.14267236353857585,0.32944518462422184,0.14974600529345244,0.3370778751523344,0.13559872178369925,0.32181249409610924
-30.176291722750417,24.84775685206774,-29.477233730413325,25.697061228218974,-30.87534971508751,23.998452475916505,0.1390781152950638,0.3320707894941523,0.146153762502607,0.3397020150244197,0.13200246808752064,0.32443956396388485
-30.53132534909764,25.14005484392145,-29.832056636653103,25.98918573359404,-31.230594061542174,24.29092395424886,0.1354845755395863,0.33469716463187177,0.14256235559040734,0.34232683134002295,0.12840679548876524,0.32706749792372064
-30.886284747329764,25.432443988268417,-30.186792802338434,26.281390994207097,-31.585776692321094,24.583496982329738,0.13189178709796406,0.33732435879896777,0.13897182663907587,0.3449523732629009,0.12481174755685226,0.3296963443350346
-31.24116559437196,25.724929436006324,-30.54143785874735,26.573682106692935,-31.94089332999657,24.876176765319713,0.12829979372701375,0.33995241827762485,0.13538221986745524,0.3475786865876718,0.12121736758657226,0.332326149967578
-31.595963567149344,26.017516613973832,-30.895987468695527,26.86606446860159,-32.295939665603164,25.168968759346075,0.12470863918355247,0.3425813918294307,0.13179357917517398,0.35020581981275706,0.11762369919193091,0.33495696384610435
-31.950674526547708,26.31021085702928,-31.25043763346109,27.15854351204169,-32.650911419634326,25.46187820201687,0.12111836536240468,0.3452113273895052,0.12820594503604907,0.3528338217470964,0.11403078568876028,0.33758883303191406
-32.30529414949219,26.60301740805067,-31.604783920403765,27.45112437002096,-33.00580437858062,25.754910446080377,0.11752901602038729,0.34784227206650065,0.1246193623158844,0.3554627385121283,0.11043866972489014,0.3402218056208729
-32.65981820488826,26.89594169387666,-31.95902205483271,27.743812412835233,-33.360614354943806,26.04807097491809,0.11394063398332094,0.3504742746220045,0.12103387428176884,0.3580926183613881,0.10684739368487307,0.3428559308826209
-33.014242277680715,27.18898895738528,-32.313147751942786,28.036612969539433,-33.715336803418644,26.341364945231128,0.1103532639390189,0.3531073821646692,0.11744952430316519,0.3607235091778505,0.10325700357487262,0.34549125515148793
-33.36856222875537,27.482164533434844,-32.6671568726907,28.329531352754426,-34.06996758482005,26.634797714115262,0.10676694778230537,0.35574164262961455,0.11386635427418008,0.36335545869682584,0.09966754129043068,0.3481278265624033
-33.72277373503734,27.775473756883688,-33.02104505192392,28.622572839220517,-34.424502418150766,26.92837467454686,0.10318172926999755,0.35837710395196054,0.11028440837752741,0.3659885143312282,0.09607905016246769,0.35076569357269294
-34.0768725654321,28.06892196259016,-33.37480812505182,28.91574279461635,-34.778937005812374,27.22210113056397,0.09959765122791606,0.36101381406682714,0.10670372876589614,0.36862272429310605,0.09249157368993598,0.3534049038405482
-34.4308544888451,28.36251448541257,-33.728441831010166,29.20904650377529,-35.13326714668003,27.515982467049852,0.0960147564818816,0.363651820909334,0.10312435856845088,0.3712581360680917,0.0889051543953123,0.3560455057505763
-34.78471509022118,28.656256568228965,-34.0819418221372,29.502489239346414,-35.48748835830515,27.810023897111517,0.09243308971970711,0.3662911715881338,0.09954634179086937,0.3738947970323384,0.08531983764854485,0.3586875461439291
-35.1384502304461,28.95015354589765,-34.435303962204614,29.79607631155541,-35.84159649868758,28.104230780239888,0.08885269283621733,0.3689319140383462,0.09596972029876603,0.3765327548996353,0.08173566537366862,0.3613310731770571
-35.49205558644501,29.244210753276977,-34.78852376952588,30.089812895293225,-36.195587403364144,28.39860861126073,0.08527360958822901,0.3715740961950912,0.09239453945437552,0.37917205616775257,0.07815267972208248,0.3639761362224298
-35.845526835143055,29.538433617205584,-35.141607564041834,30.383713251274884,-36.549446106244275,28.693153983136284,0.08169588373255911,0.37421776681995633,0.08882073528922574,0.38181282897300484,0.07457103217589249,0.3666227046669078
-36.19886701189067,29.83281855045115,-35.494639417360716,30.677841328311345,-36.90309460642062,28.987795772590957,0.07811948454633609,0.3768628936807057,0.08524745685669047,0.3844556479124535,0.07099151223598173,0.3692701394489579
-36.55212790160581,30.12730291441841,-35.84777116590836,30.972218051504754,-37.25648463730325,29.28238777733207,0.074543887878754,0.37950891395291414,0.08167316731577191,0.38710070100370236,0.0674146084417361,0.37191712690212597
-36.90538170883661,30.421798867905515,-36.20110446634726,31.266780267530148,-37.609658951325954,29.576817468280883,0.07096836289787184,0.38215503836003845,0.07809683772940341,0.38974742079734304,0.06383988806634026,0.3745626559227338
-37.25870073011152,30.71621902961214,-36.55471183529179,31.561440678631197,-37.96268962493125,29.870997380593085,0.06739217784075255,0.38480048175787274,0.07451773410700671,0.39239502289983474,0.06026662157449837,0.3772059406159107
-37.61215735393931,31.010475466356127,-36.908665860333855,31.85611115530543,-38.315648847544765,30.164839777406822,0.063814600013463,0.38744445404340633,0.07093512173959117,0.3950427154441766,0.05669407828733481,0.37984619264263597
-37.9658236928878,31.304480612876542,-37.26303882014358,32.150703646504134,-38.66860856563203,30.458257579248947,0.06023489951505823,0.39008616841949834,0.06734826904497614,0.3976897072682954,0.053121529985140324,0.3824826295707013
-38.31977222744606,31.598146811932157,-37.617903749156625,32.445130069844424,-39.02164070573549,30.75116355401989,0.05665234272060923,0.3927248372625407,0.06375643679135762,0.4003352069285723,0.04954824864986084,0.3851144675965092
-38.67407516216223,31.89138640628172,-37.973333435669154,32.73930210536477,-39.37481688865531,31.043470707198665,0.053066198798174855,0.39535967294892504,0.06015888823827904,0.402978420846681,0.045973509358070666,0.3877409250511691
-39.02880479356476,32.18411155472337,-38.32940083900738,33.033131052938515,-39.72820874812214,31.33509205650823,0.049475735984818164,0.397989886202108,0.0565548849141709,0.4056185520284107,0.04239658705546544,0.39036122037580534
-39.38403351016242,32.476234783976494,-38.68617897942079,33.32652829443237,-40.08188804090405,31.625941273520617,0.045880221586605915,0.4006146910514164,0.0529436877308172,0.4082548042162827,0.03881675544239463,0.3929745778865501
-39.73983342452303,32.767668344819555,-39.043741076960316,33.619405066855556,-40.43592577208574,31.91593162278355,0.04227892570259322,0.4032332990467746,0.04932455557767409,0.4108863798512352,0.035233295827512355,0.3955802182423139
-40.09627701713565,33.0583245800113,-39.4021607012781,33.91167242237123,-40.7903933329932,32.20497673765137,0.038671114707851055,0.40584492256457416,0.04569674380564318,0.41351247971331556,0.03164548561005893,0.3981773654158328
-40.453436492548434,33.348115740330186,-39.76150378494122,34.203235105181285,-41.14536920015565,32.49299637547909,0.03505605777043826,0.4084487731547394,0.04205958506582171,0.4161322479038625,0.02805253047505482,0.40076529840561625
-40.8113788124315,33.6369599632949,-40.120720293971964,34.49310878848786,-41.502037330891035,32.78081113810194,0.031433077125191805,0.41104411526111995,0.03842370747499493,0.4187368399850034,0.024442446775388676,0.4033513905372365
-41.16935295750392,33.92564827962381,-40.475659587658406,34.77933997375722,-41.86304632734943,33.0719565854904,0.027809774355293814,0.4136380565049442,0.03483112252532056,0.4213087032532521,0.02078842618526707,0.40596740975663625
-41.52492227721208,34.21677159086068,-40.82136500466326,35.062352553420546,-42.2284795497609,33.371190628300816,0.024210812478511663,0.41625387682513904,0.03133199999861122,0.42385164649475615,0.0170896249584121,0.4086561071555219
-41.87544196954698,34.51314265507167,-41.15508415087537,35.34445764536035,-42.5957997882186,33.681827664782986,0.020662961356794685,0.41891684960044556,0.027954198770554044,0.4263864357178911,0.013371723943035329,0.411447263483
-42.21826714051935,34.81757441428355,-41.47451250633285,35.62802431657616,-42.96202177470585,34.00712451199094,0.01719299178308806,0.42165224986253985,0.024721044474232127,0.42893435761924925,0.009664939091943998,0.4143701421058305
-42.55075308010056,35.13287962656249,-41.777564066908916,35.91529815259554,-43.32394209329221,34.350461100529444,0.01382767268834443,0.42448535099016316,0.0216536509935241,0.431515589381581,0.00600169438316476,0.4174551125987453
-42.87025489430128,35.46187123393528,-42.062261720680155,36.20829405739505,-43.67824806792241,34.7154484104755,0.010593774865509468,0.4274414280149916,0.018772030039351257,0.43414823545259534,0.002415519691667677,0.4207346205773878
-43.17388072198355,35.8074073407639,-42.321377089009225,36.50256024176164,-44.02638435495788,35.11225443976616,0.007520568832064864,0.4305461617642856,0.016149345008285885,0.43679229532310854,0.0,0.42430002820546264
-43.45078130090345,36.173802191794415,-42.53568843502179,36.78421602421672,-44.36587416678511,35.56338835937211,0.004717867440365577,0.4338383168736391,0.01398015233245506,0.439323047381115,0.0,0.4283535863661632
-43.68063698349168,36.56710349281003,-42.68818733629506,37.041491201102836,-44.6730866306883,36.09271578451722,0.0023913398325400375,0.4373722335867484,0.012436605964663458,0.4416347332187114,0.0,0.43310973395478547
-43.84257504453827,36.99345994398099,-42.779604604049275,37.27646849976442,-44.90554548502727,36.710451388197555,0.0007522532302846636,0.4412031596087176,0.01151130886142336,0.44374606669459143,0.0,0.43866025252284374
-43.91689596776509,37.45448414420903,-42.81843087000934,37.51257397991576,-45.01536106552085,37.39639430850231,0.0,0.4453455845692419,0.011118321493664084,0.4458675371809817,0.0,0.4448236319575021
-43.891666134981776,37.92176089038421,-42.8083901249968,37.73067691358073,-44.974942144966754,38.1128448671877,0.0002553685071008786,0.4495441903167735,0.011219950786495866,0.44782725000284757,0.0,0.45126113063069945
-43.75810758868249,38.35467287066351,-42.76720269512226,37.877066869949125,-44.749012482242726,38.83227887137789,0.0016072065026964705,0.453434019509974,0.011636837119778988,0.44914260266531203,0.0,0.4577254363546359
-43.50935289450707,38.714958757020334,-42.70461434289605,37.96502818453312,-44.314091446118084,39.46488932950755,0.0041250240178374205,0.45667128394822015,0.012270336921667447,0.4499329584533878,0.0,0.4634096094430525
-43.16220575244206,38.99412563894846,-42.5669908211803,38.06907472921265,-43.75742068370383,39.91917654868427,0.007638739236437479,0.4591796725735435,0.013663319331989079,0.45086784430867183,0.0016141591408858796,0.4674915008384151
